text,Emotion_Label
@HX683 أجل يقول فاجئني! وهو يصايح عليه من الصبح .. فعلاً فقراوي,['Disgust']
@EdyCohen مسكين كسرت خاطري تظن إنك تنحدر من يهود الجزيرة؟!! لا إنت منهم ولا يدرون عنك إنت ساقط لاقط شوف أصلك من وين جاي !!!!!,['Disgust']
@A0500A50 هذه اخر ما توصلوا له الفقراويه من الاعذار يضحكون على انفسهم,['Disgust']
@meretbetah @yaallh13 @7nk997 ماهو انتي ركعتي للمحتل العثماني محمد علي باشا يالفلاحة هههههههههههه وكمان بتفتخري بتاريخه يامعدومين التاريخ لأن بالأصل ماحكمتو مصر الا من سبعين سنه فقط وماقبلها لم تكن مصر لكم هههههههههههه,['Disgust']
@EdyCohen خيبر خيبر يا يهود جيش محمد سوف يعود قريبا ستفتح الحدود سننتصر كما سابق العهود,"['Optimisim', 'Disgust', 'Trust']"
@ali_al_dahab وجود السعوديه والإمارات في الجنوب خير وبركه ولولاهم لكنا شيعة الشوارع مثلك انت حرر أرضك وتمسك بدينك ومذهبك السنه,['Disgust']
@mbinaltheeb اذلك الله بعد قصيدة ابن المتعه سليماني,['Disgust']
@binfares313 اخرس ياخائن ياعبي العقل الايراني مثل الروسي لايخترع ابدا هناك في الخفاء عقول غربية والمانية ياغبي رجل الي يعمل عملية هههههههههههههههههههه,['Disgust']
@who_b6 يتخيل ريحة البخور #قرن_الشيطان #الشجرة_الملعونة #أحفاد_مردخاي #المنشــار #ايتام_خميس_مشيط #هدد_جدة #هدد_مكة #شهداء_القطيف #القطيف #الشهيد_نمر_باقر_النمر https://t.co/MmxGowyVfe,['No emotions']
@Mustafa_Sjad_20 اسكت وانتم سرقتوا البلاد واستباح دمائنا وسرقتوا كل المكون الشيعي ياولائية ايران 🇮🇷والله هذا المنشور، القنوات كلها ناشرته هذا گرصوا هذا الوسخ احمد يتحرش بنات العالم,['Disgust']
تنظيم القاعدة الارهابي التابع لحزب الاوساخ الاخونجي الذين مسمين أنفسهم المجاهدين قلنا لكم هم والحوثي صنف واحد فضحهم الله ههههه الموز لامريكا https://t.co/WolT08w4fW,['Disgust']
ياولادين.. الكلب.. سلمتوا ثوره هل شعب للاتراك..... ورحتوا على استانه..... وهي نتائج لبتخري تبعكون.... هي دول العربيه عم تحج لعند نظام الأسد المجرم.. بسبب اكل خراكم.. وعصبياتكم لبتخري..... لك انتوا موبس.. صفر عشمال.... حتى صفر بيستحي منكم https://t.co/Aqkp4F3UFQ,['Disgust']
@aloqeliy ٣ ،السوال الان هل مازالت السعوديه تدعم الارهاب والقاعده التي اسستها ؟ هل ما زالت السعوديه تدعم الاخوان المسلمين الارهابيه التي تنتمي اليهم ؟ لماذا لم يحجزلك مكان بجوار معلمك سلمان العوده ؟,"['Disgust', 'Surprise']"
RT @maverick7wrtin: الشيعة القبورية .شوهت الأمانة العلمية..!!! صابر احمد الخالدي https://t.co/n9eogClUVX #القران_يصرح_بكذب_لن_تخلو_الارض,['Disgust']
@AMR1919_ @RKAS141 @Hber_iq ههههههههههاي. السعوديه الي هي منبع الاسلام هي الملحده يعني كيف عرفت هالمعلومه انت تعرفهم شخص شخص كا ال ٣٠ مليون يعني والله ما ادرى ايش اقولك 😂😂😂😂😂,['Disgust']
كان معاوية و معه - بنو أمية - على حق عندما جعلوا الملك في العرب، إذ عندما دخلت العناصر الأعجمية إلى جسم الدولة إبان الحكم العباسي، أنهكوا الدولة و استأثروا بالحكم كلّ لطائفته .. و من حينها حتى اليوم لم تقم للعرب دولة، رغم أنهم حملة الرسالة و فاتحوا البلاد و ناشروا الإسلام و العدل,"['Sadness', 'Trust']"
@7Fmjd جماهيركم فاهمينها غلط وخذها قاعدة نادراً تشوف برشلوني مايتكلم بعاطفته ناديهم اقوى بطولة له اخر السنين هي الفوز على مدريد وتجي تلقاهم بيدري احسن من زيدان ومودريتش واراوخو افضل مدافع بالعالم وغافي افضل وسط بالعالم ياعمي روحو,['Disgust']
@MedBadou1 @gharibah2022 @MohamedHnid الوطن اولا! أصبحت عبادة قطعة أرض أعظم من عبادة الله سبحانه وتعالى، الا لعنة الله على القومية,"['Sadness', 'Disgust']"
@SulaimanALF1970 الدواعش سووها للحشد فالقوم أبناء القوم واكو فيديو موجود لهذه الواقعة أخزاكم الله على أفعالك القبيحة,['Disgust']
@faysalabdlsater تحالف الشياطين وعملاء الاحتلال لتدمير لبنان,"['Sadness', 'Disgust']"
@AMR1919_ @Hber_iq متعاطي نعال فارسية ماعليك شرهه.,['Disgust']
ولم تأخذ زمنا طويلا وفيها ظهر المنافقون علي حقيقتهم وأسرت فيها جويرية بنت الحارس سيد القوم وبسببها أعتق بني قومها + مولد الصحابي الجليل عبد الله بن الزبير (أبيه الزبير ابن العوام وامه اسماء بنت أبي بكر) أستشهد علي يد الحجاج في عهد,['No emotions']
✅😁كلام سليم💯 و أغلبهم إخونج+ مخلفات الدولة العثمانية🇹🇷😅 أنا اللي أعرفهم https://t.co/UktIHMcpFo,"['Disgust', 'Trust']"
@Omar_Madaniah وين تتحرر العراق وتطور. اذا هولاء الخنازير اتباع ايران متغلغلين في العراق العربيه. ؟. لابد للشعب العراقي ازالة هولاء الانجاس من كل العراق اذا ارادو رضى الله تعالى ومن ثم يعيش العراق بسلام وكرامة.,"['Sadness', 'Disgust', 'Anticipation']"
ولا ننسى أن أبرهة وصل لوسط الجزيرة العربية وتعداها لهجر والخط يعني لأراضي مملكة اللخميين المناذرة وعقد اتفاقية بعد ذلك مع عمرو بن المنذر(المعروف بعمرو بن هند) https://t.co/MZ1qcMEknB,['No emotions']
@YaserAlyamani تحدث عن جرائم عصابات الحوثي كم يمني قتل على ايديهم وكم من الاموال سرقوا وكم من النساء سجنوا واغتصبوا لانك مثلهم مجرم,"['Anger', 'Disgust']"
@EdyCohen اي وترى يمثلنا كلنا .. كلامه عنكم اهو كلام كويتي مسلم واستهزاءه فيكم وكفره بمعتقداتكم ونظرته للصهيونية انهم كلاب وغزاة وطغات وتمنيه لزوالكم اليوم قبل باجر وانه الله سينصرنا عليكم عاجلاً ام اجلاً.. كلنا جذي حبيبييي 😂 🇰🇼,"['Disgust', 'Trust']"
@A_E_110 قعدو يقولو ٨ مواسم ما تفوزو علينا و عايشين عليها لييين جاهم الاتحاد ف موسم واحد خلاهم يفقعو على يلو ( دوري الدرجة الأولى ) يا وضيييييع 😂😂😂😂😂,['Disgust']
أنا عارف انك بتكلم ع افريقيا بس انا شايفها حرقاك بقالك كذا يوم تقول سينا حصل فيها زلزال ١٩ رختر والشام وسوريا وافريقيا شغال بالك ليه يمعر*؟,"['Disgust', 'Anticipation']"
@lyk_yaaba @ScreenMix شيعي ولك وجه تتلكم ؟ روح دوراك قبر تعبده بس,['Disgust']
@Raull_7F نادي وضيع ايش تتوقع منهم,['Disgust']
@NounaAlger15 نظامهم استعمل ورقة الأفارقة لإبتزاز أوروبا خليهم يذوقو العلقم الأن وكان شريك في تنفيذ مشروع تغيير خريطة شمال إفريقيا بالتعاون مع الخنازير,['Disgust']
المدينة الأثرية جميلة أو كويكول التي بنيت في القرن الأول الميلادي ، على بعد 50 كم شمال شرق مدينة سطيف بالقرب من الساحل الشمالي الشرقي للجزائر العاصمة. كانت في القدم أحد المدن الرومانية الهامة مازالت تحافظ على هيكلها الأصلي حتى الآن وإدراجها في قائمة اليونسكو عام 1982 https://t.co/im4XiqyksZ,['No emotions']
@Omar_Madaniah انتم يالمجوس جبناء معروفين تجمعكم المتعه والطم وتفركم العصى,['Disgust']
@hussenalmoyd ايران تحكمه امريكا والمانيا الملالي في الواجهه فقط. ....,['Disgust']
سلوك السلطات السعودية مازال يخدم مخططات الشر الأمريكي في منطقتنا ، ولم يَتعلم السعودي من درس صدام حسين بعد منح الأمريكي الذريعة وفرصة تدمير العراق وإعدامه . https://t.co/BcmwIa3gLy,"['Disgust', 'Anticipation']"
"😂😂😂 ما ادري نوع الحشيش الذي يتعاطاه ملالي طهران. ولكن الاكيد واليقين ان هؤلاء ""نمر من ورق"" و""المقاومة"" كذبة. وعملاء الصهاينه في المنطقة. ومهمتهم الاساسية هي قتل #العرب وليس تحرير #فلسطين هل هناك عاقل مازال يصدقهم بعد كل هذه السنوات؟ #ايران #خامنئي #الخليج #سوريا #العراق #اليمن https://t.co/rnKxcHO5gO","['Disgust', 'Surprise']"
